model,assignment,cell_group,question_id,round,emotion,personality,bleu,role,sentiment_negative
mistral_small_3_24b_awq,shared54,best,2625,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,2625,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,6089,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,6089,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,6089,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,2245,0,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,2245,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,2245,3,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,2226,0,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,2226,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,7707,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,13230,0,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,13230,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,13230,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,3928,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,3928,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,3928,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,3928,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,8067,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,8067,1,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,8067,2,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,1302,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,1302,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,1302,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,1302,3,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,2686,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,2686,1,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,13737,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,13737,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,13737,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,13737,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,17130,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,17130,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,17130,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,17130,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,10366,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,10366,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,8544,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,8544,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,6693,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,6693,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,6693,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,6693,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,10295,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,10295,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,10295,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,7821,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,7821,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,7821,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,8703,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,8703,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,12969,0,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,12969,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,12969,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,4288,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,4288,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,9830,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,14982,0,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,10360,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,10360,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,10360,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,10360,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,2377,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,2377,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,2377,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,305,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,305,3,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,15017,0,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,15017,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,3276,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,3276,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,2400,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,2400,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,2400,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,2400,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,17617,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,6984,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,6984,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,6984,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,16576,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,16576,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,4340,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,11436,0,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,2254,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,8004,0,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,8004,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,12108,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,9338,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,9338,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,9338,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,5169,0,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,5169,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,14358,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,17800,0,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,17800,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,9912,0,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,9912,2,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,9912,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,17332,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,256,0,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,256,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,9810,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,3394,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,3394,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,4400,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,4400,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,4400,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,8666,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,3782,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,3507,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,3507,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,5093,0,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,8924,0,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,8924,1,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,8924,2,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,8924,3,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,9232,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,9232,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,9232,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,6901,0,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,11235,0,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,11235,2,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,11235,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,6671,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,6671,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,8650,0,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,8650,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,8650,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,8650,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,16561,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,16561,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,16561,3,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,16008,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,16008,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,16008,2,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,16008,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,8228,0,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,8228,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,8228,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,1664,0,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,1664,2,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,3024,0,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,3024,3,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,9066,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,9066,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,9066,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,9066,3,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,1444,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,116,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,116,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,10929,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,4286,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,8583,0,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,8583,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,8583,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,5294,0,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,5294,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,5294,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,5294,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,14478,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,14478,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,18077,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,18077,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,18077,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,18077,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,14014,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,14014,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,14014,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,14014,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,316,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,316,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,316,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,316,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,2465,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,4884,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,4884,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,17877,0,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,1180,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,12098,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,12098,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,18105,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,18105,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,4852,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,4852,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,4852,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,4852,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,14083,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,14083,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,4176,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,1370,0,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,1370,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,10101,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,10101,1,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,10101,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,11948,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,11948,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,11948,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,1307,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,1307,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,11724,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,6883,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,6883,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,8176,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,8176,1,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,8176,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,3368,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,3368,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,3368,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,11589,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,11589,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,13316,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,13316,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,5064,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,5064,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,7757,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,7757,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,7757,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,7757,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,5324,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,5324,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,5324,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,5801,0,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,5801,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,13510,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,13510,2,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,13510,3,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,812,0,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,5877,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,5877,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,5877,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,5877,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,10885,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,10885,1,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,10885,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,10885,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,13491,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,13491,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,13491,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,8131,0,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,8131,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,8131,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,8742,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,5216,0,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,5216,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,5216,3,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,3542,0,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,12535,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,12535,1,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,1268,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,1268,1,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,1268,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,1268,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,15423,0,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,15423,1,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,15423,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,7288,0,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,7288,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,7288,3,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,6539,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,6539,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,15083,0,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,15083,1,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,15083,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,11457,0,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,11457,1,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,11457,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,10000,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,10000,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,7457,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,7304,0,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,7304,1,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,775,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,6328,0,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,6328,1,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,6328,2,neutral,LLH,7.314093280282935,writer2,0
mistral_small_3_24b_awq,shared54,best,13056,0,neutral,LLH,7.314093280282935,writer2,1
mistral_small_3_24b_awq,shared54,best,3648,0,neutral,LLH,7.314093280282935,supervisor,1
mistral_small_3_24b_awq,shared54,best,3648,1,neutral,LLH,7.314093280282935,supervisor,0
mistral_small_3_24b_awq,shared54,best,3648,2,neutral,LLH,7.314093280282935,supervisor,0
mistral_small_3_24b_awq,shared54,best,3648,3,neutral,LLH,7.314093280282935,supervisor,0
mistral_small_3_24b_awq,shared54,best,819,0,neutral,LLH,7.314093280282935,supervisor,0
mistral_small_3_24b_awq,shared54,best,819,1,neutral,LLH,7.314093280282935,supervisor,0
mistral_small_3_24b_awq,shared54,best,819,2,neutral,LLH,7.314093280282935,supervisor,0
mistral_small_3_24b_awq,shared54,best,819,3,neutral,LLH,7.314093280282935,supervisor,0
mistral_small_3_24b_awq,shared54,best,9012,0,neutral,LLH,7.314093280282935,supervisor,0
mistral_small_3_24b_awq,shared54,best,9012,1,neutral,LLH,7.314093280282935,supervisor,0
mistral_small_3_24b_awq,shared54,best,9012,2,neutral,LLH,7.314093280282935,supervisor,0
mistral_small_3_24b_awq,shared54,best,9012,3,neutral,LLH,7.314093280282935,supervisor,0
mistral_small_3_24b_awq,shared54,best,8024,0,neutral,LLH,7.314093280282935,supervisor,0
mistral_small_3_24b_awq,shared54,best,8024,1,neutral,LLH,7.314093280282935,supervisor,0
mistral_small_3_24b_awq,shared54,best,8024,2,neutral,LLH,7.314093280282935,supervisor,0
mistral_small_3_24b_awq,shared54,best,8024,3,neutral,LLH,7.314093280282935,supervisor,0
mistral_small_3_24b_awq,shared54,best,7314,0,neutral,LLH,7.314093280282935,supervisor,0
mistral_small_3_24b_awq,shared54,best,7314,1,neutral,LLH,7.314093280282935,supervisor,0
mistral_small_3_24b_awq,shared54,best,7314,2,neutral,LLH,7.314093280282935,supervisor,0
mistral_small_3_24b_awq,shared54,best,7314,3,neutral,LLH,7.314093280282935,supervisor,0
